Wing name,Genotype,Coeff1,Coeff2,Coeff3,Coeff4,Coeff5,Coeff6,Coeff7,Coeff8,Coeff9,Coeff10,Coeff11,Coeff12,Coeff13,Coeff14,Coeff15,Coeff16,Coeff17,Coeff18,Coeff19,Coeff20,Coeff21,Coeff22,Coeff23,Coeff24,Coeff25,Coeff26,Coeff27,Coeff28,Coeff29,Coeff30,Coeff31,Coeff32,Coeff33,Coeff34,Coeff35,Coeff36,Coeff37,Coeff38,Coeff39,Coeff40,Coeff41,Coeff42,Coeff43,Coeff44,Coeff45,Coeff46,Coeff47,Coeff48,Coeff49,Coeff50,Coeff51,Coeff52,Coeff53,Coeff54,Coeff55,Coeff56,Coeff57,Coeff58,Coeff59,Coeff60,Coeff61,Coeff62,Coeff63,Coeff64,Coeff65,Coeff66,Coeff67,Coeff68,Coeff69,Coeff70,Coeff71,Coeff72,Coeff73,Coeff74,Coeff75,Coeff76,Coeff77,Coeff78,Coeff79,Coeff80
samw_M_L_oly_4X_20,Male,2.763079283,0,0.136047716,0,506.2616431,1.56E-13,2.42E-13,-305.8366639,3.612188401,-1.440242107,3.317826446,2.463321099,29.39052585,2.107550367,1.516509489,-24.93681159,2.491690707,-2.179935361,-1.485069911,-2.101109201,7.641217868,-0.308732954,2.41728672,-1.041869958,0.567552741,-0.79705254,-1.492062305,-1.098533209,3.374985279,-0.705610217,2.24342099,-1.757716192,-0.425845786,0.169373053,-2.304195315,0.363015877,1.189183921,-0.920889823,-0.324429509,-0.70257956,-0.032212077,1.048652627,0.494429224,1.299004124,0.751228679,-0.852194796,-0.368792971,-0.849038569,0.016929518,0.657727072,0.357076645,-0.136577905,0.257065375,-0.461066109,-0.603672124,0.217939572,0.108202434,0.529567003,0.302500295,-0.12020054,0.369680756,-0.439613839,0.263633928,-0.26552804,-0.008453113,0.297626306,-0.288861666,-0.049079809,0.217310113,-0.166247861,-0.187609466,-0.146072055,0.151686278,0.095502131,0.234383951,0.401689309,0.321067772,-0.124829428,0.027444951,-0.199424495
samw_M_L_oly_4X_21,Male,1.456322859,0,1.072481626,0,502.689185,1.14E-13,1.85E-13,-308.2202889,4.455508952,-1.002915051,2.282341012,4.184542587,30.1464638,2.929842347,1.209318346,-25.87764118,2.470707756,-2.065665963,-1.908293219,-2.150877333,6.453816107,-0.404278038,2.033760517,-1.529113353,0.568753372,-0.460113493,-0.681175021,-1.222694026,3.016799978,-1.14854159,2.276486433,-1.727108461,-0.485190347,0.374992886,-1.948950506,0.203726188,1.093304087,-0.977321861,-0.130406512,-0.627995225,0.264162724,0.96153803,0.454192657,0.987249999,0.331843099,-0.81028019,-0.647502116,-0.984310583,0.327935874,0.691744388,0.148067582,0.185780835,0.11570605,-0.360421601,-0.722082095,0.26085117,0.348779756,0.458235336,0.326139756,-0.210893236,0.238521621,-0.226716976,0.027335748,-0.224496604,0.131596913,0.295197302,-0.125996911,-0.17304357,0.100843718,-0.173323196,-0.10555224,0.043488565,0.082371254,0.079140988,0.18879337,0.143842729,0.303616873,-0.09568536,-0.032196392,-0.142452137
samw_M_L_oly_4X_22,Male,2.859835966,0,0.33166083,0,482.8083231,-5.68E-14,-8.88E-14,-300.2073711,4.342124594,-0.569483637,3.696932182,7.076847779,27.90594607,1.16577136,1.883745598,-22.00036194,3.464670013,-2.177108896,0.148122483,-2.643202602,7.626920307,-0.522819344,2.401641911,-1.323093013,0.976385581,-1.050540622,-1.248667595,-1.371534807,2.996729706,-1.139182372,2.034284331,-1.877215075,0.050411553,0.092452417,-2.189118948,0.79847325,1.068520099,-1.094056654,-0.269387312,-0.990838544,0.6326007,0.777998738,0.730247163,1.042675568,0.196929421,-0.941081232,-1.092988978,-0.887892406,0.341999846,0.488418506,0.06794928,-0.217390518,0.049946725,-0.244207335,-0.386951777,0.43457233,0.353650323,0.336332055,0.467512865,-0.190766603,-0.058429658,-0.40928518,0.184185709,-0.466289934,0.180315185,0.075590021,-0.283286823,0.239929059,-0.037726165,-0.148593965,-0.130511121,0.143804877,0.325132712,-0.07513057,0.417542533,0.019600724,0.129785222,-0.10618844,-0.189648095,-0.053221035
samw_M_L_oly_4X_23,Male,2.251793544,0,0.823578939,0,485.849007,0,0,-296.5082751,4.015312228,-0.514394355,3.572917437,2.66632947,28.02324259,2.845510558,0.699275732,-26.11629942,1.955818509,-2.279525752,-1.843599868,-2.000327076,6.164113709,0.254427658,2.056061139,-1.046292004,0.583209361,-0.486071412,-1.061490112,-1.125469012,2.796204398,-0.557039051,2.274101952,-1.7773523,-0.572269394,0.3582669,-2.077866399,0.88288046,0.764517968,-0.576929581,0.187889882,-0.56381625,0.483921932,0.976672707,0.582311888,1.186021228,0.17019787,-0.787982057,-0.640373216,-1.300684065,0.262751903,0.808476802,0.199086062,-0.143354643,-0.146805931,-0.166201779,-0.673169824,0.266852172,0.321615973,0.454039327,0.490883004,-0.144935858,-0.132218768,-0.242317391,-0.093005772,-0.247971538,0.208333356,0.300665951,-0.301839385,-0.095152191,0.027760482,0.01035426,-0.194134851,0.201320106,0.133032047,0.079486698,0.214567097,0.156112598,0.088439163,0.165165643,-0.136520483,-0.216062998
samw_M_L_oly_4X_24,Male,0.608386785,0,0.256104682,0,497.2940231,-1.21E-13,-1.99E-13,-302.1191684,2.721168103,-0.892608572,4.832893552,3.382672732,28.87590229,1.671285599,-0.509920427,-27.17496328,1.321008928,-1.819617093,-2.214887841,-2.216431076,6.866616431,-0.360129074,2.111907714,-1.282698914,0.179589081,-0.17969592,-1.409131771,-1.3604713,2.389689545,-1.182929801,1.797050869,-2.333567774,-0.221371662,0.642975932,-2.073051744,1.081604009,0.344147493,-0.962999857,-0.19847299,-0.799123147,0.53811622,0.776921397,0.676711721,1.242267036,-0.061094339,-0.550198664,-0.542041018,-0.916750388,0.373331553,0.386062463,0.281440042,-0.240195373,-0.12996704,-0.329789475,-0.43577532,0.124416848,0.118668635,0.414294018,0.160396156,-0.106167531,-0.081355869,-0.343841975,0.002102089,-0.563698167,0.129737981,0.332812646,-0.013964004,-0.054725595,-0.348793179,-0.207201552,-0.283659772,-0.320269546,0.214615059,0.07138891,0.378121244,0.263659245,-0.190672173,0.024213017,-0.270568957,-0.081177886
samw_M_L_oly_4X_25,Male,0.608353368,0,-0.384247212,0,490.282411,1.05E-13,1.74E-13,-295.4056846,2.973095579,-0.181149985,3.245292428,2.761895085,28.30155011,0.592619487,1.35659157,-25.72257365,2.003244754,-1.247929116,-1.036655814,-1.816465389,7.156627886,-0.264175414,1.820011381,-1.308687513,0.581534652,0.087609354,-1.048817728,-1.330509899,2.433710476,-1.250521491,2.250988117,-1.944107638,0.065929849,0.79507396,-2.438455014,0.751286982,0.33491461,-1.300744843,0.106167054,-0.896378252,0.740605294,1.178210149,0.665755199,1.12709276,-0.232577879,-0.907985797,-0.659221405,-1.01761325,0.561725552,0.527703578,0.057087875,-0.109797432,-0.254909121,-0.525299218,-0.381269064,0.2112472,0.475905537,0.553418532,0.214754822,-0.179823505,-0.294312597,-0.459681776,0.02425881,-0.473213476,0.46152792,0.398988663,-0.334449635,0.151882013,-0.422237838,-0.291227774,-0.236720297,-0.12015457,0.664033305,0.252291465,0.370569575,0.311412259,-0.381455015,0.030344188,-0.304596902,-0.090709402
samw_M_L_oly_4X_26,Male,1.827080534,0,-0.607324257,0,498.3689564,8.53E-14,1.42E-13,-305.2920273,3.47003848,-3.108610959,5.183902444,2.49425464,28.21343592,1.93398931,0.000390577,-25.10011279,2.535183122,-2.466504837,-3.134843431,-2.326393774,6.903579858,0.746044067,2.165137959,-0.694408341,0.49670075,-0.811204208,-1.044124482,-1.818402591,2.867281732,-0.136887936,2.305849455,-1.811254772,-0.611239612,-0.00585519,-2.324350688,0.567644088,1.048005242,-0.645142275,0.512248947,-0.315513571,0.033625182,0.821601706,0.599128165,1.201225423,0.683803667,-0.995278999,-0.311546794,-1.028521945,0.054174317,0.572597176,0.177845458,-0.198215734,0.175948243,-0.671647618,-0.631187148,0.094181837,0.057699273,0.472215653,0.21886237,-0.274311157,0.165571388,-0.483563958,0.129335692,-0.227956203,-0.076188562,0.274299136,-0.270700269,-0.24043202,0.068055068,-0.361376302,0.120733529,-0.062311649,-0.077542019,0.136272073,0.08206417,0.390302008,0.155628769,-0.233149407,0.065914828,-0.195048089
samw_M_L_oly_4X_27,Male,1.202347385,0,1.383480892,0,486.0205752,2.13E-14,3.55E-14,-299.0548835,2.487934608,4.590864712,5.767100344,2.058828479,30.28008178,3.325294683,-0.962005803,-25.09857997,2.307470875,-1.910440006,-1.393247159,-2.275169951,6.414975094,-0.921606709,2.075725118,-0.955404384,-0.464639838,0.887145376,-1.421861165,-0.820279097,3.446737435,-0.114954012,2.398325867,-1.616063635,0.138160618,0.346608382,-1.368549228,0.849595293,0.37479589,-1.275873513,0.091929853,-1.266205418,0.101323421,1.368642995,0.325519828,1.087941247,0.331315527,-0.401389049,-0.647984357,-0.450551021,0.477568331,0.55663306,0.457859145,-0.162903916,-0.091985414,-0.615387111,0.175930907,0.140002747,-0.27281441,0.538946806,0.042085081,-0.582642254,0.052126237,0.004463169,-0.409728295,-0.194480837,0.381366321,0.248909767,0.012517497,0.745630184,-0.057310389,-0.477281078,0.24570607,-0.148095073,-0.030600655,0.028354317,0.379884349,-0.143414722,-0.085230476,0.12141613,-0.697679476,-0.238762665
samw_M_L_oly_4X_28,Male,1.785964207,0,-0.170601539,0,494.883495,4.62E-14,7.82E-14,-303.8230501,3.138030517,-2.143895534,4.7429201,2.245538713,27.57238278,2.537729633,-0.691789661,-25.72203598,2.195920437,-2.568193531,-2.081684296,-1.635919506,6.635692926,0.319843959,2.272039497,-0.853406839,0.409210414,-0.862539639,-1.177648657,-1.404853459,2.731739639,-0.397639285,1.717954222,-1.457182039,-0.236789304,0.154436055,-2.37799505,0.875118431,1.001341852,-0.821277547,0.418177621,-0.476727585,0.367629956,1.058730612,0.315748638,0.91977807,0.41925246,-0.873417814,-0.467194659,-1.069262427,0.471972779,0.69217933,0.246021075,0.022122591,0.002587665,-0.470220049,-0.45080375,0.047120598,0.383772176,0.548873477,0.187183114,-0.325763984,0.082602357,-0.369098592,0.23101894,-0.219873888,0.143407428,0.361167833,-0.312670085,-0.240697862,0.015548263,-0.244921005,-0.123354788,-0.119607893,0.097216188,0.261051313,0.138488016,0.282191362,0.004426573,-0.093404487,0.019828095,-0.367931781
samw_M_L_oly_4X_29,Male,1.792534898,0,1.402063066,0,488.9773437,-8.53E-14,-1.56E-13,-297.9831137,4.513347492,-1.53645235,-0.519096145,1.198060415,29.75987267,3.353175848,1.108301593,-26.37109273,2.048470522,-1.747482449,-1.446021475,-0.858836772,5.933389434,-0.038159323,1.119158207,-0.961842485,0.046939066,-0.754721188,-0.497870211,-1.85787458,3.166959621,-0.915738134,1.850420871,-1.607167357,-0.796363734,0.569493249,-1.780389561,0.447401691,1.390925016,-0.706095975,0.570766646,-0.505922022,0.087886003,0.966580375,0.540815264,0.773049743,0.410618722,-0.813782649,-0.613005407,-1.217232757,0.159267905,0.746050522,0.104176378,0.048541889,0.198726853,-0.361064399,-0.598335713,0.168622544,0.191558146,0.49923831,0.609100643,-0.188087651,0.131826254,-0.37944429,-0.177616952,-0.140065503,-0.008452125,0.349612343,-0.156959855,-0.164408426,0.00500446,-0.226960059,-0.174042436,0.178391001,0.043662635,0.094849205,0.448702824,-0.000791536,0.046718731,-0.067316215,-0.16520062,-0.132290011
samw_M_L_oly_4X_3,Male,1.68713697,0,-0.028711177,0,496.442213,-6.39E-14,-9.95E-14,-302.7405335,3.769359692,-2.642612337,2.940021453,1.387768242,28.09074626,2.668928298,-0.11900406,-25.48499845,2.017372469,-2.370777615,-2.467375468,-3.003643926,6.698919803,0.531742658,2.49768049,-0.885435358,-0.066454656,-0.893703452,-1.436528562,-1.245069229,3.115461672,-0.428339548,2.42681262,-1.64765949,-0.735618809,0.095319222,-1.939468223,0.967962688,1.096219491,-0.709421385,0.128830836,-0.705437306,-0.023843058,0.869561278,0.601838359,1.193232242,0.717654025,-0.780088097,-0.721328056,-0.935526234,-0.224218834,0.672172521,0.274469342,-0.228824957,0.384476083,-0.385155114,-0.441736094,0.236624992,-0.136003855,0.588427385,0.38128925,-0.041007503,0.290776631,-0.582382609,4.88E-05,-0.343026389,-0.094960386,0.400443028,-0.200423321,-0.055078855,0.1989766,-0.332002409,-0.07214573,0.10718021,0.071330483,0.110677138,0.279528308,0.120313427,0.18954908,-0.149918792,-0.13268095,-0.231648666
samw_M_L_oly_4X_30,Male,0.113484789,0,-0.99367474,0,472.4470952,1.24E-13,1.99E-13,-287.4792723,-2.31459463,0.694162324,6.843785981,3.484868585,27.01011567,3.953837111,-0.596439023,-25.74467462,1.442996989,1.005386643,-1.019466553,-1.249754457,7.901894118,0.955228411,1.219270941,-1.605164612,1.115634269,0.324321376,-0.351866488,-1.232661033,3.169753734,-1.205354362,1.488744269,-0.768198807,-0.153253816,-0.078975015,-1.718778394,0.832084609,0.355168335,-1.265989361,1.115942909,-0.619713942,-0.130365057,1.227158743,0.310256958,0.270158973,-0.321753879,-0.531258846,-0.58849694,-1.618535707,0.265524393,1.224464193,-0.222343417,0.189608832,0.032739187,-0.03750792,-0.624020298,0.309666025,0.73924685,0.5693818,0.361627107,0.339679017,0.239651823,-0.47157131,0.160497557,0.220418093,0.308506042,0.138787579,0.18633424,0.075395129,0.010983713,-0.455702526,0.311401557,-0.197513371,0.025250009,0.267432863,0.19645103,-0.322925724,-0.100785402,0.039477184,-0.737504215,-0.582243387
samw_M_L_oly_4X_31,Male,1.332709969,0,0.059425851,0,505.0783379,-5.06E-14,-8.17E-14,-305.2640773,4.169167866,-2.055189633,3.000832723,3.846052092,27.97740519,1.272002909,0.441309813,-26.55014668,2.457960806,-2.37678328,-2.17393355,-3.176962207,7.340667,0.527605212,1.665708919,-1.200074545,0.231582619,-0.738266327,-1.47466435,-1.654600973,2.638193307,-0.758001616,2.071508692,-1.853813226,-0.426374262,0.104609798,-2.157027464,0.473356653,0.822791105,-0.951557138,0.189259869,-0.517989799,0.194552729,0.881100249,0.15731454,0.948190858,0.324654967,-0.999300348,-0.167745237,-0.998984239,0.12564004,0.623490184,0.037383256,0.092680963,0.027409269,-0.491973658,-0.387765626,-0.048250046,0.141439835,0.515245361,0.350391663,-0.12494904,0.124140317,-0.420668074,0.134557349,-0.323840293,-0.034902151,0.426905924,-0.272333427,-0.01682962,-0.057481317,-0.304028877,0.091873005,-0.248359382,0.185485857,0.275511598,0.164631241,0.339703083,-0.139297959,-0.137236329,-0.245342388,-0.257750988
samw_M_L_oly_4X_32,Male,1.224865237,0,-0.411911854,0,490.159498,1.78E-14,2.13E-14,-298.0004371,2.072599748,-1.089624652,3.782826834,2.969849617,28.89724734,1.697650612,-0.834492337,-25.32944314,1.754536048,-1.205243747,-1.998442973,-1.809776982,7.238326471,-0.537648289,2.066838487,-1.080069638,0.394956018,0.293707005,-1.051666518,-1.204708391,2.637388137,-1.085704418,2.183730551,-1.975131741,-0.091772517,0.629903189,-1.913257381,1.115701749,0.423325566,-1.120598549,0.191112156,-0.575692823,0.649800008,1.064387828,0.658206547,1.132943273,0.081063232,-0.934636475,-0.761477375,-0.92280728,0.40243448,0.642584458,0.022981508,-0.022931931,-0.137531826,-0.332463081,-0.475225915,0.175649717,0.383439429,0.659765651,0.186976852,-0.233945536,-0.149116412,-0.432527715,0.079822283,-0.670647685,0.160636725,0.550083325,-0.065130441,0.029645419,-0.316505008,-0.255406952,-0.139128048,-0.093216689,0.309486163,0.188490764,0.623060391,0.310309451,-0.232164248,-0.109500862,-0.345522107,-0.019703939
samw_M_L_oly_4X_34,Male,1.638540171,0,-0.437665878,0,496.6273124,-6.53E-14,-1.10E-13,-301.2583668,2.018340812,-1.617181734,4.319266993,3.432853558,28.65147791,1.122947598,-1.121610165,-25.93498192,1.465660568,-2.028539336,-1.089833116,-2.194751904,7.673326388,0.63380393,2.386926891,-0.939028413,-0.244740055,-0.242602962,-1.682701578,-0.934077847,2.91575487,-1.080527784,2.198771129,-1.729580872,-0.049804089,0.671432225,-1.978228614,0.888069923,0.488099471,-1.038458355,-0.17546193,-0.761664524,0.546368788,0.95479109,0.584374016,1.279721457,0.129346699,-0.510645379,-0.660087005,-0.726232466,0.463999933,0.353131053,0.052055833,-0.15466084,0.13977135,-0.182598818,-0.288916817,0.195507269,0.094582497,0.507845583,0.198319805,0.058695744,0.258346647,-0.333869813,0.226143935,-0.65536799,0.214840432,0.433849219,-0.065648536,0.208853543,-0.100795568,-0.338687838,-0.158033275,-0.275001142,0.356609288,0.157248985,0.662286145,0.230489947,-0.047908278,-0.070474317,-0.208530408,-0.039929593
samw_M_L_oly_4X_35,Male,0.272533835,0,-0.476117525,0,512.0129644,-4.26E-14,-7.82E-14,-314.2819252,2.0668717,-0.881521296,5.921014721,4.582640947,30.29335041,0.779689616,-0.058493743,-26.10953407,1.53649937,-1.739771365,-1.764934252,-2.648304458,7.400601391,-0.732836599,1.709827808,-1.114877659,0.367055302,0.069825333,-1.404150596,-1.368025669,2.47094432,-1.265443459,2.200237647,-2.033249291,-0.166071532,0.508864529,-2.130248105,1.036479899,0.398292951,-1.092002067,0.076520916,-0.565238205,0.704551303,0.763565678,0.697218871,1.099921133,-0.047988431,-0.63334057,-0.794510369,-0.993831524,0.399396691,0.338188285,-0.118254578,-0.071149504,-0.09552504,-0.218874358,-0.191632989,0.159613737,0.261537446,0.43351449,0.095051098,0.013363805,0.00548939,-0.29258042,0.020838215,-0.681432125,0.221652529,0.34666615,0.008945268,0.439378356,-0.175066075,-0.228685242,-0.295894839,-0.106028265,0.455193453,0.195535018,0.5654418,0.117591025,-0.097051069,-0.060743291,-0.175366797,-0.146804634
samw_M_L_oly_4X_36,Male,1.526320023,0,0.069873294,0,470.3301527,1.62E-13,2.65E-13,-287.1500457,1.492659374,0.129410529,2.640693051,2.431555308,26.63044062,0.83636787,-1.195118081,-25.30539623,1.406015037,-1.040293589,-0.725974272,-1.134850782,6.714610095,0.527846654,1.944064254,-1.413713515,-0.040521164,0.002034075,-1.015740711,-1.131064805,2.218348578,-0.76880203,1.975931715,-1.452889629,-0.328558144,0.697678573,-1.724879344,1.025060743,0.546502795,-0.990212422,0.003369382,-0.544202142,0.312851884,1.038046043,0.831710387,1.080283292,0.013810788,-0.660417733,-0.704683391,-0.911020749,0.291421514,0.484781363,0.293644361,-0.02000385,-0.066215606,-0.314383545,-0.422081074,0.079661447,0.204177661,0.437408104,0.207004186,-0.177189584,-0.035422475,-0.268309039,-0.106753147,-0.428229707,0.167710916,0.363948006,-0.079715182,0.052351462,-0.113394611,-0.169826631,-0.131003328,0.012211594,0.322589459,0.096032473,0.506278356,0.161874818,-0.073244523,-0.005011633,-0.20237805,-0.013690405
samw_M_L_oly_4X_37,Male,2.067870687,0,-0.683961956,0,518.443539,4.26E-14,6.75E-14,-320.580212,2.584290904,-2.097524581,7.313730735,3.193475974,28.66834282,1.368079043,-0.693708855,-27.67392536,1.927874198,-2.960281131,-1.749632188,-2.052813575,7.027577066,0.033402957,2.032784391,-0.717206128,0.323344413,-0.875042753,-1.253820026,-1.11470914,2.716609029,-0.75320768,2.172077547,-2.074117174,-0.322417052,-0.16328857,-2.206898479,1.098637404,0.605588006,-1.106160501,0.32112441,-0.920449751,0.380433805,0.565484827,0.726189596,1.30870867,0.143704426,-0.987384546,-0.571319397,-0.90305753,0.365723471,0.220966241,-0.095915522,-0.120743007,-0.190990011,-0.595792115,-0.573405553,0.051092203,0.306486059,0.380795435,0.210433977,-0.093931217,-0.244988448,-0.411278686,0.058461582,-0.481032027,0.251647717,0.137518151,-0.258917917,-0.114718223,-0.399259626,-0.269827159,-0.228087456,-0.154273056,0.240729095,0.083946615,0.277061407,0.259636008,-0.277429964,-0.045651515,-0.149063389,-0.305987328
samw_M_L_oly_4X_38,Male,2.19068608,0,-0.055749599,0,490.3358428,9.19E-14,1.48E-13,-301.2809653,3.1267186,-0.695971383,2.31770025,2.441342144,26.90416527,0.31778743,0.661153426,-24.78505067,2.086436291,-0.919968796,-1.446646106,-1.388208694,7.644586553,-0.114849109,2.125464439,-1.283555987,0.113671406,-0.251631901,-1.441084006,-1.368911657,2.628939018,-0.628179791,1.832069258,-1.830674525,0.039739655,0.539926584,-1.779352266,0.990337631,0.384369118,-1.027610555,0.066320838,-1.203282712,0.745891154,1.212702664,0.410518915,1.286753853,-0.236667868,-0.843663662,-0.449423403,-0.934091599,0.596715921,0.82470951,0.00365773,-0.032048397,-0.245655099,-0.429730858,-0.444341093,0.132017945,0.382617633,0.661463526,0.194731988,-0.183498517,-0.217463174,-0.147329966,-0.145474465,-0.507066543,0.325221189,0.365209404,0.061521462,-0.056989897,-0.508713882,-0.033284571,-0.119384997,-0.32000987,0.393685013,0.129439837,0.325077673,0.386085049,-0.271048179,-0.047357975,0.103570791,0.092627562
samw_M_L_oly_4X_39,Male,1.467122394,0,-0.401602795,0,508.7820176,1.87E-14,2.84E-14,-309.9748241,1.795791585,-1.709034701,4.788217726,1.332572258,28.27976286,1.239362577,0.219922807,-26.82818151,1.074907841,-2.071293359,-2.325395948,-2.238784507,7.489727265,-0.16197506,2.536594366,-1.011719023,-0.396139282,0.145963397,-1.777108122,-0.808857649,2.410946224,-1.378782205,2.146594193,-2.397740228,0.02840588,0.958565029,-1.83035363,1.363466217,0.19255433,-1.399895919,-0.408300109,-0.560284863,0.833081245,1.011470891,0.695962911,1.093301757,-0.108547736,-0.710647875,-0.499606036,-0.526656894,0.516243779,0.521302466,-0.04466083,-0.265804629,-0.039185715,-0.438358613,-0.078298748,0.050328714,0.300816785,0.497983396,0.073822887,0.110742996,-0.089698136,-0.593898397,0.165505309,-0.61713812,0.300739282,0.447662288,-0.051047593,0.228989666,-0.287253053,-0.322856108,-0.37294341,-0.293652167,0.426254931,0.18901729,0.493679698,0.017994548,-0.200427737,-0.1063264,-0.268447326,0.004393656
samw_M_L_oly_4X_4,Male,0.969580661,0,0.465648043,0,452.8540256,1.08E-13,1.81E-13,-270.8970011,2.240376224,0.86812749,0.524935467,3.550859351,26.66277197,0.464601073,1.158696502,-24.41193213,1.847547704,-0.770172587,-0.162693979,-1.825994285,6.824158143,-0.111300207,1.374504761,-1.693329997,0.152808112,-0.11277992,-1.401650007,-1.34157176,2.416797295,-0.972985088,1.963171136,-1.997741744,0.041963169,0.735653302,-1.573080656,1.024719627,0.341059653,-1.128307231,-0.018712738,-0.933745358,0.66310767,0.75242797,0.540860018,0.800917973,-0.070030508,-0.747458126,-0.906940237,-0.893594357,0.342519337,0.523076897,0.179918493,-0.148712907,-0.250733568,-0.247991578,-0.325049325,0.168461191,0.24788683,0.436975858,0.22026998,-0.18407084,-0.124379504,-0.328191348,0.163831908,-0.406902843,0.165150323,0.328357418,0.041349032,0.226568609,-0.285489586,-0.196040488,-0.118658911,-0.237642787,0.246791647,0.043005668,0.426129174,0.12026959,-0.18044241,-0.024602807,-0.249405757,0.018747279
samw_M_L_oly_4X_40,Male,2.331004998,0,-0.079606934,0,479.76608,-3.11E-14,-4.97E-14,-294.050301,2.559574336,-1.299898245,2.427968572,3.394936231,26.39359938,0.50241204,0.370152636,-25.33402324,2.208984717,-1.537316627,-1.894255703,-1.688124549,6.714050932,1.093159928,2.034599761,-1.14162874,-0.142436863,-0.379287209,-0.740779619,-1.162714047,2.533939133,-0.578384696,1.762742988,-1.830312543,-0.152998497,0.476169783,-1.990500325,0.861917181,0.469695702,-0.947254416,0.011097078,-0.99303815,0.221697345,1.102202613,0.449263634,0.882930703,-0.052170895,-0.769693324,-0.411430218,-1.071917498,0.37553743,0.578834057,0.074565526,-0.040669896,-0.282349521,-0.393528056,-0.48711407,0.033325042,0.141383354,0.439677997,0.250684187,0.002925384,-0.043549764,-0.256046851,0.148816794,-0.157620804,0.242278554,0.314912236,-0.324407148,0.150968543,-0.05398357,-0.167517498,-0.096343927,-0.09702088,0.268282409,0.172636428,0.339277095,0.170491303,-0.026084942,-0.010031461,-0.034706129,-0.226310583
samw_M_L_oly_4X_41,Male,2.157036634,0,-0.601597353,0,501.1446098,8.48E-14,1.42E-13,-305.7409509,3.229743017,-2.068514725,4.872679804,2.615968796,27.510738,0.980405369,-0.751815817,-25.23893794,2.461573238,-2.279652143,-2.180939364,-2.680880701,6.872994755,0.674321868,2.246522929,-0.517183143,0.487334007,-0.625760886,-1.4123369,-1.703490128,2.464722979,-0.620269309,2.352782546,-1.359565103,-0.08918315,0.05951058,-2.630314077,0.405703994,0.848751686,-0.954237556,0.413624742,-0.368502964,0.285558626,0.926149522,0.033517414,1.073272131,0.375390146,-0.7388897,-0.189286426,-1.130836645,0.225051262,0.454663305,-0.233765343,-0.011340409,0.148341948,-0.429882897,-0.058552694,0.039302339,0.011094771,0.551636742,-0.008579474,0.031476913,0.198480857,-0.504655815,0.391012724,-0.508636048,0.014665483,0.477201194,-0.325477775,0.154153997,0.013663855,-0.421087499,0.066511931,-0.337000903,0.176995809,0.367424807,0.299180988,0.456318461,-0.114701415,-0.386522847,-0.082173536,-0.238003239
samw_M_L_oly_4X_42,Male,-0.335028177,0,-0.206061835,0,499.3643934,5.33E-14,7.82E-14,-307.291778,1.951742093,-0.605631779,5.597979332,3.866462837,29.66473156,2.067296993,-1.282702104,-25.59638722,1.295412043,-1.727938782,-1.236079132,-2.395986512,7.269735034,-0.33168499,1.915546872,-1.111686553,0.096789298,0.026355231,-1.089671508,-1.59621531,2.858380325,-0.868466285,2.02263969,-1.938419308,-0.444354506,0.530638723,-2.075940684,0.713941547,0.649485539,-0.870896643,0.233352693,-0.505064036,0.283038772,0.891436538,0.602734226,1.033589998,0.315350206,-0.662727975,-0.545889693,-1.053162568,0.150526409,0.432761604,0.27636516,-0.070013839,-0.029600822,-0.267796446,-0.381274996,0.23835365,0.019605839,0.358917432,0.232237333,-0.043829632,0.250724432,-0.388281095,0.072342203,-0.37705088,0.070001236,0.324479315,-0.302353449,0.200454268,0.000831592,-0.249988787,-0.294102521,-0.207983016,0.197224099,0.258957344,0.434671547,0.284215156,-0.001720004,-0.138686698,-0.372222594,-0.217504234
samw_M_L_oly_4X_43,Male,0.167317153,0,0.133942534,0,496.6028746,-2.84E-14,-3.55E-14,-296.1233101,2.905179132,-0.619162546,3.060805253,2.463154942,28.7704138,2.507364392,0.021699803,-27.06519312,1.551865073,-1.245733179,-1.459359307,-2.266389934,6.589826776,0.185525254,2.253684378,-0.853182888,0.028069748,-0.066293352,-0.724967627,-1.696207339,3.052273822,-0.541894751,2.21022841,-1.608993042,-0.826011849,0.66954752,-1.985282482,0.377952174,1.049943745,-0.762343323,0.140492604,-0.735340817,-0.102337229,1.159076753,0.436156728,0.909906888,0.668844015,-0.683683202,-0.544599071,-1.130328644,-0.142030165,0.814658063,0.075534823,-0.11862476,0.261585023,-0.415048763,-0.526020318,0.10726574,-0.027373421,0.606132599,0.356179516,0.08864133,0.397050604,-0.354221405,-0.131715356,-0.213729361,-0.026468577,0.374045004,-0.242451911,-0.048663045,0.233389908,-0.224237568,-0.020337222,0.013921381,0.097814615,0.239538294,0.225470265,0.382272989,0.213438136,-0.130892197,-0.240878629,-0.245548203
